unity_timestamp,eye_timestamp,left_validata,left_eye_openness,left_eye_pupil_diameter,left_eye_origin.x,left_eye_origin.y,left_eye_origin.z,left_eye_gaze.x,left_eye_gaze.y,left_eye_gaze.z,right_validata,right_eye_openness,right_eye_pupil_diameter,right_eye_origin.x,right_eye_origin.y,right_eye_origin.z,right_eye_gaze.x,right_eye_gaze.y,right_eye_gaze.z,combined_eye_origin.x,combined_eye_origin.y,combined_eye_origin.z,combined_eye_gaze.x,combined_eye_gaze.y,combined_eye_gaze.z,gaze_distance,frame_number,tracking_status,combined_validata,left_tracking_status,right_tracking_status,ipd_mm,messages
57.5540096062,1001209407957785400,True,0.9960828000,3.5746460000,-0.0338613000,0.0000000000,0.0000000000,-0.0222540800,0.0186743800,0.9995779000,True,0.9954964000,3.6003670000,0.0338613000,0.0000000000,0.0000000000,-0.0222540800,0.0186743800,0.9995779000,0.0000000000,0.0000000000,0.0000000000,-0.0222540800,0.0186743800,0.9995779000,2.0000000000,3461936,2,True,3,3,68.3500000000,
57.5653150062,1001209407962794900,True,0.9958122000,3.5695560000,-0.0338613000,0.0000000000,0.0000000000,-0.0223926800,0.0186027500,0.9995762000,True,0.9955585000,3.5968580000,0.0338613000,0.0000000000,0.0000000000,-0.0223926800,0.0186027500,0.9995762000,0.0000000000,0.0000000000,0.0000000000,-0.0223926800,0.0186027500,0.9995762000,2.0000000000,3461937,2,True,3,3,68.3500000000,
57.5653214062,1001209407967804100,True,0.9955859000,3.5656690000,-0.0338613000,0.0000000000,0.0000000000,-0.0224805900,0.0184813000,0.9995764000,True,0.9956338000,3.5925640000,0.0338613000,0.0000000000,0.0000000000,-0.0224805900,0.0184813000,0.9995764000,0.0000000000,0.0000000000,0.0000000000,-0.0224805900,0.0184813000,0.9995764000,2.0000000000,3461938,2,True,3,3,68.3500000000,
57.5653225062,1001209407972815400,True,0.9953833000,3.5602210000,-0.0338613000,0.0000000000,0.0000000000,-0.0225469300,0.0183365900,0.9995776000,True,0.9957147000,3.5870360000,0.0338613000,0.0000000000,0.0000000000,-0.0225469300,0.0183365900,0.9995776000,0.0000000000,0.0000000000,0.0000000000,-0.0225469300,0.0183365900,0.9995776000,2.0000000000,3461939,2,True,3,3,68.3500000000,
57.5763686062,1001209407977824600,True,0.9951836000,3.5528570000,-0.0338613000,0.0000000000,0.0000000000,-0.0226214700,0.0181227600,0.9995798000,True,0.9957671000,3.5807650000,0.0338613000,0.0000000000,0.0000000000,-0.0226214700,0.0181227600,0.9995798000,0.0000000000,0.0000000000,0.0000000000,-0.0226214700,0.0181227600,0.9995798000,2.0000000000,3461940,2,True,3,3,68.3500000000,
57.5763746062,1001209407982841500,True,0.9950076000,3.5447680000,-0.0338613000,0.0000000000,0.0000000000,-0.0227657300,0.0178498000,0.9995815000,True,0.9957893000,3.5713630000,0.0338613000,0.0000000000,0.0000000000,-0.0227657300,0.0178498000,0.9995815000,0.0000000000,0.0000000000,0.0000000000,-0.0227657300,0.0178498000,0.9995815000,2.0000000000,3461941,2,True,3,3,68.3500000000,
57.5874762062,1001209407987857700,True,0.9948630000,3.5365440000,-0.0338613000,0.0000000000,0.0000000000,-0.0229156100,0.0175652000,0.9995831000,True,0.9958162000,3.5589580000,0.0338613000,0.0000000000,0.0000000000,-0.0230175500,0.0175651600,0.9995807000,0.0000000000,0.0000000000,0.0000000000,-0.0229660300,0.0175651800,0.9995819000,2.0000000000,3461942,2,True,3,3,68.3500000000,
57.5874818062,1001209407992867200,True,0.9947854000,3.5269940000,-0.0338613000,0.0000000000,0.0000000000,-0.0229710800,0.0172686700,0.9995870000,True,0.9958339000,3.5446540000,0.0338613000,0.0000000000,0.0000000000,-0.0231323100,0.0172686000,0.9995832000,0.0000000000,0.0000000000,0.0000000000,-0.0230506900,0.0172686400,0.9995852000,2.0000000000,3461943,2,True,3,3,68.3500000000,
57.5988131062,1001209407997870900,True,0.9947339000,3.5199790000,-0.0338613000,0.0000000000,0.0000000000,-0.0229070600,0.0169905900,0.9995932000,True,0.9958360000,3.5339180000,0.0338613000,0.0000000000,0.0000000000,-0.0231444900,0.0169905000,0.9995877000,0.0000000000,0.0000000000,0.0000000000,-0.0230237700,0.0169905500,0.9995905000,2.0000000000,3461944,2,True,3,3,68.3500000000,
57.5988185062,1001209408002880100,True,0.9947400000,3.5136990000,-0.0338613000,0.0000000000,0.0000000000,-0.0227689700,0.0167639200,0.9996002000,True,0.9958273000,3.5244460000,0.0338613000,0.0000000000,0.0000000000,-0.0230616000,0.0167638000,0.9995935000,0.0000000000,0.0000000000,0.0000000000,-0.0229122000,0.0167638600,0.9995969000,2.0000000000,3461945,2,True,3,3,68.3500000000,
57.5988195062,1001209408007896300,True,0.9947365000,3.5081290000,-0.0338613000,0.0000000000,0.0000000000,-0.0226155900,0.0165929600,0.9996065000,True,0.9958199000,3.5175990000,0.0338613000,0.0000000000,0.0000000000,-0.0229267100,0.0165928400,0.9995995000,0.0000000000,0.0000000000,0.0000000000,-0.0227675100,0.0165929000,0.9996031000,2.0000000000,3461946,2,True,3,3,68.3500000000,
57.6094151062,1001209408012912500,True,0.9947482000,3.5038230000,-0.0338613000,0.0000000000,0.0000000000,-0.0224931100,0.0165080400,0.9996107000,True,0.9958116000,3.5117700000,0.0338613000,0.0000000000,0.0000000000,-0.0227847400,0.0165079400,0.9996041000,0.0000000000,0.0000000000,0.0000000000,-0.0226356000,0.0165079900,0.9996075000,2.0000000000,3461947,2,True,3,3,68.3500000000,
57.6094209062,1001209408017936500,True,0.9947814000,3.4993390000,-0.0338613000,0.0000000000,0.0000000000,-0.0223482400,0.0164862300,0.9996143000,True,0.9957963000,3.5068610000,0.0338613000,0.0000000000,0.0000000000,-0.0226650600,0.0164861200,0.9996071000,0.0000000000,0.0000000000,0.0000000000,-0.0225022900,0.0164861800,0.9996108000,2.0000000000,3461948,2,True,3,3,68.3500000000,
57.6205567062,1001209408022952700,True,0.9948077000,3.4951780000,-0.0338613000,0.0000000000,0.0000000000,-0.0222127900,0.0165330100,0.9996166000,True,0.9957673000,3.5033380000,0.0338613000,0.0000000000,0.0000000000,-0.0225590200,0.0165328800,0.9996088000,0.0000000000,0.0000000000,0.0000000000,-0.0223798700,0.0165329500,0.9996128000,2.0000000000,3461949,2,True,3,3,68.3500000000,
57.6319266062,1001209408027943300,True,0.9948340000,3.4918580000,-0.0338613000,0.0000000000,0.0000000000,-0.0220961900,0.0166249200,0.9996176000,True,0.9957420000,3.5006550000,0.0338613000,0.0000000000,0.0000000000,-0.0224569500,0.0166247800,0.9996096000,0.0000000000,0.0000000000,0.0000000000,-0.0222690300,0.0166248500,0.9996138000,2.0000000000,3461950,2,True,3,3,68.3500000000,
57.6319438062,1001209408032959500,True,0.9948789000,3.4891360000,-0.0338613000,0.0000000000,0.0000000000,-0.0219806900,0.0167607800,0.9996179000,True,0.9957148000,3.4983430000,0.0338613000,0.0000000000,0.0000000000,-0.0223767400,0.0167606300,0.9996091000,0.0000000000,0.0000000000,0.0000000000,-0.0221740000,0.0167607100,0.9996136000,2.0000000000,3461951,2,True,3,3,68.3500000000,
57.6319447062,1001209408037975700,True,0.9949146000,3.4867530000,-0.0338613000,0.0000000000,0.0000000000,-0.0218383500,0.0169129600,0.9996185000,True,0.9956914000,3.4962950000,0.0338613000,0.0000000000,0.0000000000,-0.0223004400,0.0169127800,0.9996082000,0.0000000000,0.0000000000,0.0000000000,-0.0220764600,0.0169128700,0.9996132000,2.0000000000,3461952,2,True,3,3,68.3500000000,
57.6429053062,1001209408042962400,True,0.9949610000,3.4845800000,-0.0338613000,0.0000000000,0.0000000000,-0.0216935300,0.0170552000,0.9996192000,True,0.9956653000,3.4942860000,0.0338613000,0.0000000000,0.0000000000,-0.0222435700,0.0170550000,0.9996071000,0.0000000000,0.0000000000,0.0000000000,-0.0219821200,0.0170550900,0.9996129000,2.0000000000,3461953,2,True,3,3,68.3500000000,
57.6429105062,1001209408047978600,True,0.9950086000,3.4825310000,-0.0338613000,0.0000000000,0.0000000000,-0.0215565500,0.0171758700,0.9996201000,True,0.9956427000,3.4922730000,0.0338613000,0.0000000000,0.0000000000,-0.0221921900,0.0171756300,0.9996062000,0.0000000000,0.0000000000,0.0000000000,-0.0218918900,0.0171757500,0.9996128000,2.0000000000,3461954,2,True,3,3,68.3500000000,
57.6429115062,1001209408052979700,True,0.9950512000,3.4802080000,-0.0338613000,0.0000000000,0.0000000000,-0.0214308600,0.0173223300,0.9996203000,True,0.9956307000,3.4903240000,0.0338613000,0.0000000000,0.0000000000,-0.0221466300,0.0173220600,0.9996046000,0.0000000000,0.0000000000,0.0000000000,-0.0218097900,0.0173221900,0.9996120000,2.0000000000,3461955,2,True,3,3,68.3500000000,
57.6541241062,1001209408057997000,True,0.9950694000,3.4779880000,-0.0338613000,0.0000000000,0.0000000000,-0.0212899100,0.0175113300,0.9996200000,True,0.9956267000,3.4884890000,0.0338613000,0.0000000000,0.0000000000,-0.0220907900,0.0175110300,0.9996026000,0.0000000000,0.0000000000,0.0000000000,-0.0217147300,0.0175111700,0.9996108000,2.0000000000,3461956,2,True,3,3,68.3500000000,
57.6541291062,1001209408063051000,True,0.9950670000,3.4754710000,-0.0338613000,0.0000000000,0.0000000000,-0.0211539700,0.0177513400,0.9996186000,True,0.9956232000,3.4870360000,0.0338613000,0.0000000000,0.0000000000,-0.0220376700,0.0177510000,0.9995995000,0.0000000000,0.0000000000,0.0000000000,-0.0216232400,0.0177511600,0.9996086000,2.0000000000,3461957,2,True,3,3,68.3500000000,
57.6656428062,1001209408068068300,True,0.9950529000,3.4733590000,-0.0338613000,0.0000000000,0.0000000000,-0.0210013300,0.0180277000,0.9996169000,True,0.9956245000,3.4856740000,0.0338613000,0.0000000000,0.0000000000,-0.0219972700,0.0180273100,0.9995955000,0.0000000000,0.0000000000,0.0000000000,-0.0215320700,0.0180274900,0.9996056000,2.0000000000,3461958,2,True,3,3,68.3500000000,
57.6656480062,1001209408073089400,True,0.9950296000,3.4708050000,-0.0338613000,0.0000000000,0.0000000000,-0.0208246800,0.0183210900,0.9996153000,True,0.9956419000,3.4843030000,0.0338613000,0.0000000000,0.0000000000,-0.0219452200,0.0183206500,0.9995913000,0.0000000000,0.0000000000,0.0000000000,-0.0214233500,0.0183208600,0.9996026000,2.0000000000,3461959,2,True,3,3,68.3500000000,
57.6761889062,1001209408078105600,True,0.9949968000,3.4686190000,-0.0338613000,0.0000000000,0.0000000000,-0.0206446100,0.0186101600,0.9996136000,True,0.9956830000,3.4828100000,0.0338613000,0.0000000000,0.0000000000,-0.0218925900,0.0186096700,0.9995871000,0.0000000000,0.0000000000,0.0000000000,-0.0213125500,0.0186099000,0.9995996000,2.0000000000,3461960,2,True,3,3,68.3500000000,
57.6761943062,1001209408083110900,True,0.9949444000,3.4670250000,-0.0338613000,0.0000000000,0.0000000000,-0.0204754900,0.0188782000,0.9996121000,True,0.9957404000,3.4813480000,0.0338613000,0.0000000000,0.0000000000,-0.0218149000,0.0188776700,0.9995838000,0.0000000000,0.0000000000,0.0000000000,-0.0211907100,0.0188779200,0.9995972000,2.0000000000,3461961,2,True,3,3,68.3500000000,
57.6873393062,1001209408088127100,True,0.9949012000,3.4657290000,-0.0338613000,0.0000000000,0.0000000000,-0.0203186600,0.0191210800,0.9996107000,True,0.9958134000,3.4796790000,0.0338613000,0.0000000000,0.0000000000,-0.0217240400,0.0191205200,0.9995812000,0.0000000000,0.0000000000,0.0000000000,-0.0210660600,0.0191207800,0.9995952000,2.0000000000,3461962,2,True,3,3,68.3500000000,
57.6873442062,1001209408093141300,True,0.9948481000,3.4640950000,-0.0338613000,0.0000000000,0.0000000000,-0.0201576400,0.0193149600,0.9996102000,True,0.9958868000,3.4780380000,0.0338613000,0.0000000000,0.0000000000,-0.0216269700,0.0193143700,0.9995795000,0.0000000000,0.0000000000,0.0000000000,-0.0209358800,0.0193146500,0.9995942000,2.0000000000,3461963,2,True,3,3,68.3500000000,
57.6873453062,1001209408098077400,True,0.9948040000,3.4625660000,-0.0338613000,0.0000000000,0.0000000000,-0.0200083300,0.0194859600,0.9996099000,True,0.9959680000,3.4766200000,0.0338613000,0.0000000000,0.0000000000,-0.0215134300,0.0194853500,0.9995787000,0.0000000000,0.0000000000,0.0000000000,-0.0208013600,0.0194856400,0.9995937000,2.0000000000,3461964,2,True,3,3,68.3500000000,
57.6986971062,1001209408103093600,True,0.9947767000,3.4606070000,-0.0338613000,0.0000000000,0.0000000000,-0.0198603400,0.0196439200,0.9996098000,True,0.9960483000,3.4754750000,0.0338613000,0.0000000000,0.0000000000,-0.0213976100,0.0196432900,0.9995781000,0.0000000000,0.0000000000,0.0000000000,-0.0206664200,0.0196436000,0.9995934000,2.0000000000,3461965,2,True,3,3,68.3500000000,
57.6987019062,1001209408108100500,True,0.9947596000,3.4586010000,-0.0338613000,0.0000000000,0.0000000000,-0.0196861500,0.0198389400,0.9996094000,True,0.9961532000,3.4744050000,0.0338613000,0.0000000000,0.0000000000,-0.0212630500,0.0198383000,0.9995770000,0.0000000000,0.0000000000,0.0000000000,-0.0205092600,0.0198386100,0.9995928000,2.0000000000,3461966,2,True,3,3,68.3500000000,
57.7099032062,1001209408113107400,True,0.9947448000,3.4569980000,-0.0338613000,0.0000000000,0.0000000000,-0.0195015200,0.0200703700,0.9996083000,True,0.9962416000,3.4735130000,0.0338613000,0.0000000000,0.0000000000,-0.0211065700,0.0200697100,0.9995758000,0.0000000000,0.0000000000,0.0000000000,-0.0203353500,0.0200700300,0.9995918000,2.0000000000,3461967,2,True,3,3,68.3500000000,
57.7099090062,1001209408118146800,True,0.9947335000,3.4555390000,-0.0338613000,0.0000000000,0.0000000000,-0.0193348800,0.0203459700,0.9996060000,True,0.9963310000,3.4726280000,0.0338613000,0.0000000000,0.0000000000,-0.0209192100,0.0203453200,0.9995741000,0.0000000000,0.0000000000,0.0000000000,-0.0201533700,0.0203456400,0.9995899000,2.0000000000,3461968,2,True,3,3,68.3500000000,
57.7213296062,1001209408123164100,True,0.9946765000,3.4537120000,-0.0338613000,0.0000000000,0.0000000000,-0.0191704300,0.0206790200,0.9996024000,True,0.9964266000,3.4717220000,0.0338613000,0.0000000000,0.0000000000,-0.0207297900,0.0206783800,0.9995713000,0.0000000000,0.0000000000,0.0000000000,-0.0199721700,0.0206787000,0.9995866000,2.0000000000,3461969,2,True,3,3,68.3500000000,
57.7213360062,1001209408128209200,True,0.9945511000,3.4513090000,-0.0338613000,0.0000000000,0.0000000000,-0.0190120100,0.0210242100,0.9995982000,True,0.9965258000,3.4699290000,0.0338613000,0.0000000000,0.0000000000,-0.0205130900,0.0210235900,0.9995685000,0.0000000000,0.0000000000,0.0000000000,-0.0197802900,0.0210239000,0.9995833000,2.0000000000,3461970,2,True,3,3,68.3500000000,
57.7318784062,1001209408133225600,True,0.9943014000,3.4488260000,-0.0338613000,0.0000000000,0.0000000000,-0.0188285400,0.0213840900,0.9995940000,True,0.9966366000,3.4677100000,0.0338613000,0.0000000000,0.0000000000,-0.0202962800,0.0213834700,0.9995653000,0.0000000000,0.0000000000,0.0000000000,-0.0195770300,0.0213837800,0.9995797000,2.0000000000,3461971,2,True,3,3,68.3500000000,
57.7318838062,1001209408138242000,True,0.9939274000,3.4463580000,-0.0338613000,0.0000000000,0.0000000000,-0.0186132700,0.0217188500,0.9995908000,True,0.9967581000,3.4653420000,0.0338613000,0.0000000000,0.0000000000,-0.0200584700,0.0217182400,0.9995629000,0.0000000000,0.0000000000,0.0000000000,-0.0193478600,0.0217185400,0.9995769000,2.0000000000,3461972,2,True,3,3,68.3500000000,
57.7428419062,1001209408143224900,True,0.9935418000,3.4441040000,-0.0338613000,0.0000000000,0.0000000000,-0.0183341500,0.0220032200,0.9995898000,True,0.9968793000,3.4633310000,0.0338613000,0.0000000000,0.0000000000,-0.0198077700,0.0220026000,0.9995617000,0.0000000000,0.0000000000,0.0000000000,-0.0190810600,0.0220029100,0.9995758000,2.0000000000,3461973,2,True,3,3,68.3500000000,
57.7428470062,1001209408148241300,True,0.9930450000,3.4424890000,-0.0338613000,0.0000000000,0.0000000000,-0.0180193800,0.0222724900,0.9995896000,True,0.9969997000,3.4615870000,0.0338613000,0.0000000000,0.0000000000,-0.0195236700,0.0222718600,0.9995613000,0.0000000000,0.0000000000,0.0000000000,-0.0187797800,0.0222721800,0.9995756000,2.0000000000,3461974,2,True,3,3,68.3500000000,
57.7428481062,1001209408153257700,True,0.9925156000,3.4414370000,-0.0338613000,0.0000000000,0.0000000000,-0.0177068000,0.0224790100,0.9995905000,True,0.9971101000,3.4602000000,0.0338613000,0.0000000000,0.0000000000,-0.0192240800,0.0224783800,0.9995625000,0.0000000000,0.0000000000,0.0000000000,-0.0184718200,0.0224787000,0.9995767000,2.0000000000,3461975,2,True,3,3,68.3500000000,
57.7539523062,1001209408158243800,True,0.9919571000,3.4405160000,-0.0338613000,0.0000000000,0.0000000000,-0.0173684100,0.0226024300,0.9995937000,True,0.9972196000,3.4587990000,0.0338613000,0.0000000000,0.0000000000,-0.0188881800,0.0226018100,0.9995661000,0.0000000000,0.0000000000,0.0000000000,-0.0181328100,0.0226021200,0.9995801000,2.0000000000,3461976,2,True,3,3,68.3500000000,
57.7653714062,1001209408163260200,True,0.9913459000,3.4397200000,-0.0338613000,0.0000000000,0.0000000000,-0.0170602500,0.0226555900,0.9995977000,True,0.9973215000,3.4579030000,0.0338613000,0.0000000000,0.0000000000,-0.0185559800,0.0226549800,0.9995711000,0.0000000000,0.0000000000,0.0000000000,-0.0178109100,0.0226552900,0.9995847000,2.0000000000,3461977,2,True,3,3,68.3500000000,
57.7653766062,1001209408168322900,True,0.9907060000,3.4392600000,-0.0338613000,0.0000000000,0.0000000000,-0.0167977700,0.0225997800,0.9996035000,True,0.9974154000,3.4571170000,0.0338613000,0.0000000000,0.0000000000,-0.0182184400,0.0225992100,0.9995786000,0.0000000000,0.0000000000,0.0000000000,-0.0175094800,0.0225995000,0.9995912000,2.0000000000,3461978,2,True,3,3,68.3500000000,
57.7653776062,1001209408173336000,True,0.9901769000,3.4391110000,-0.0338613000,0.0000000000,0.0000000000,-0.0165633700,0.0224615300,0.9996105000,True,0.9975135000,3.4565550000,0.0338613000,0.0000000000,0.0000000000,-0.0179676100,0.0224609800,0.9995862000,0.0000000000,0.0000000000,0.0000000000,-0.0172660000,0.0224612600,0.9995986000,2.0000000000,3461979,2,True,3,3,68.3500000000,
57.7763130062,1001209408178332700,True,0.9896250000,3.4390810000,-0.0338613000,0.0000000000,0.0000000000,-0.0163885000,0.0222432800,0.9996182000,True,0.9976038000,3.4560840000,0.0338613000,0.0000000000,0.0000000000,-0.0177237500,0.0222427800,0.9995955000,0.0000000000,0.0000000000,0.0000000000,-0.0170560900,0.0222430400,0.9996071000,2.0000000000,3461980,2,True,3,3,68.3500000000,
57.7763182062,1001209408183339600,True,0.9891547000,3.4390940000,-0.0338613000,0.0000000000,0.0000000000,-0.0162383500,0.0220177600,0.9996257000,True,0.9976948000,3.4557010000,0.0338613000,0.0000000000,0.0000000000,-0.0174835600,0.0220173000,0.9996047000,0.0000000000,0.0000000000,0.0000000000,-0.0168608600,0.0220175300,0.9996154000,2.0000000000,3461981,2,True,3,3,68.3500000000,
57.7875778062,1001209408188343900,True,0.9887833000,3.4391030000,-0.0338613000,0.0000000000,0.0000000000,-0.0161022200,0.0218098800,0.9996325000,True,0.9977821000,3.4554360000,0.0338613000,0.0000000000,0.0000000000,-0.0172673300,0.0218094600,0.9996130000,0.0000000000,0.0000000000,0.0000000000,-0.0166848700,0.0218096700,0.9996229000,2.0000000000,3461982,2,True,3,3,68.3500000000,
57.7875828062,1001209408193350800,True,0.9883915000,3.4390900000,-0.0338613000,0.0000000000,0.0000000000,-0.0160076400,0.0216299200,0.9996379000,True,0.9978656000,3.4552500000,0.0338613000,0.0000000000,0.0000000000,-0.0170810800,0.0216295400,0.9996201000,0.0000000000,0.0000000000,0.0000000000,-0.0165451400,0.0216297300,0.9996291000,2.0000000000,3461983,2,True,3,3,68.3500000000,
57.7987215062,1001209408198355100,True,0.9879856000,3.4390850000,-0.0338613000,0.0000000000,0.0000000000,-0.0159168400,0.0214973900,0.9996422000,True,0.9979455000,3.4551140000,0.0338613000,0.0000000000,0.0000000000,-0.0169050500,0.0214970400,0.9996260000,0.0000000000,0.0000000000,0.0000000000,-0.0164125500,0.0214972200,0.9996342000,2.0000000000,3461984,2,True,3,3,68.3500000000,
57.7987269062,1001209408203362000,True,0.9875734000,3.4391730000,-0.0338613000,0.0000000000,0.0000000000,-0.0158508200,0.0214100900,0.9996451000,True,0.9980221000,3.4550690000,0.0338613000,0.0000000000,0.0000000000,-0.0167618200,0.0214097700,0.9996303000,0.0000000000,0.0000000000,0.0000000000,-0.0163088500,0.0214099300,0.9996377000,2.0000000000,3461985,2,True,3,3,68.3500000000,
57.7987278062,1001209408208368900,True,0.9871579000,3.4398370000,-0.0338613000,0.0000000000,0.0000000000,-0.0159034200,0.0213477600,0.9996456000,True,0.9980955000,3.4550910000,0.0338613000,0.0000000000,0.0000000000,-0.0167551200,0.0213474600,0.9996317000,0.0000000000,0.0000000000,0.0000000000,-0.0163329900,0.0213476100,0.9996387000,2.0000000000,3461986,2,True,3,3,68.3500000000,
57.8099154062,1001209408213393000,True,0.9867442000,3.4406160000,-0.0338613000,0.0000000000,0.0000000000,-0.0159586400,0.0213395500,0.9996449000,True,0.9981657000,3.4553180000,0.0338613000,0.0000000000,0.0000000000,-0.0167585700,0.0213392700,0.9996318000,0.0000000000,0.0000000000,0.0000000000,-0.0163634800,0.0213394100,0.9996384000,2.0000000000,3461987,2,True,3,3,68.3500000000,
57.8099204062,1001209408218399900,True,0.9863388000,3.4418900000,-0.0338613000,0.0000000000,0.0000000000,-0.0160099800,0.0213602800,0.9996436000,True,0.9981673000,3.4557860000,0.0338613000,0.0000000000,0.0000000000,-0.0167640500,0.0213600200,0.9996313000,0.0000000000,0.0000000000,0.0000000000,-0.0163930100,0.0213601500,0.9996374000,2.0000000000,3461988,2,True,3,3,68.3500000000,
57.8212404062,1001209408223413000,True,0.9859465000,3.4443840000,-0.0338613000,0.0000000000,0.0000000000,-0.0160465000,0.0214070000,0.9996421000,True,0.9980016000,3.4568760000,0.0338613000,0.0000000000,0.0000000000,-0.0167581400,0.0214067500,0.9996304000,0.0000000000,0.0000000000,0.0000000000,-0.0164093300,0.0214068800,0.9996362000,2.0000000000,3461989,2,True,3,3,68.3500000000,
57.8212456062,1001209408228426100,True,0.9855667000,3.4489610000,-0.0338613000,0.0000000000,0.0000000000,-0.0160596800,0.0214617100,0.9996407000,True,0.9978698000,3.4590660000,0.0338613000,0.0000000000,0.0000000000,-0.0167299400,0.0214614800,0.9996297000,0.0000000000,0.0000000000,0.0000000000,-0.0164027200,0.0214615900,0.9996351000,2.0000000000,3461990,2,True,3,3,68.3500000000,
57.8320796062,1001209408233478200,True,0.9852024000,3.4560310000,-0.0338613000,0.0000000000,0.0000000000,-0.0160712700,0.0215060000,0.9996395000,True,0.9975415000,3.4615660000,0.0338613000,0.0000000000,0.0000000000,-0.0167036600,0.0215057800,0.9996292000,0.0000000000,0.0000000000,0.0000000000,-0.0163961900,0.0215058900,0.9996343000,2.0000000000,3461991,2,True,3,3,68.3500000000,
57.8320847062,1001209408238491300,True,0.9848557000,3.4627160000,-0.0338613000,0.0000000000,0.0000000000,-0.0160708900,0.0215403000,0.9996388000,True,0.9969698000,3.4646900000,0.0338613000,0.0000000000,0.0000000000,-0.0166667300,0.0215400900,0.9996291000,0.0000000000,0.0000000000,0.0000000000,-0.0163782400,0.0215401900,0.9996338000,2.0000000000,3461992,2,True,3,3,68.3500000000,
57.8435066062,1001209408243504400,True,0.9845254000,3.4692450000,-0.0338613000,0.0000000000,0.0000000000,-0.0160371000,0.0215293400,0.9996396000,True,0.9960967000,3.4691290000,0.0338613000,0.0000000000,0.0000000000,-0.0165935100,0.0215291500,0.9996305000,0.0000000000,0.0000000000,0.0000000000,-0.0163252600,0.0215292400,0.9996349000,2.0000000000,3461993,2,True,3,3,68.3500000000,
57.8435115062,1001209408248558500,True,0.9842108000,3.4754960000,-0.0338613000,0.0000000000,0.0000000000,-0.0160069700,0.0215020600,0.9996406000,True,0.9950083000,3.4738180000,0.0338613000,0.0000000000,0.0000000000,-0.0165270300,0.0215018800,0.9996322000,0.0000000000,0.0000000000,0.0000000000,-0.0162773900,0.0215019700,0.9996363000,2.0000000000,3461994,2,True,3,3,68.3500000000,
57.8435125062,1001209408253571600,True,0.9839457000,3.4797710000,-0.0338613000,0.0000000000,0.0000000000,-0.0159603500,0.0214617800,0.9996423000,True,0.9937430000,3.4796020000,0.0338613000,0.0000000000,0.0000000000,-0.0164435200,0.0214616200,0.9996344000,0.0000000000,0.0000000000,0.0000000000,-0.0162126300,0.0214617000,0.9996382000,2.0000000000,3461995,2,True,3,3,68.3500000000,
57.8546005062,1001209408258584700,True,0.9837446000,3.4831020000,-0.0338613000,0.0000000000,0.0000000000,-0.0159105300,0.0214109900,0.9996442000,True,0.9924104000,3.4841620000,0.0338613000,0.0000000000,0.0000000000,-0.0163584800,0.0214108300,0.9996369000,0.0000000000,0.0000000000,0.0000000000,-0.0161453900,0.0214109100,0.9996404000,2.0000000000,3461996,2,True,3,3,68.3500000000,
57.8546059062,1001209408263597800,True,0.9835457000,3.4874120000,-0.0338613000,0.0000000000,0.0000000000,-0.0158853700,0.0213189600,0.9996465000,True,0.9911506000,3.4889400000,0.0338613000,0.0000000000,0.0000000000,-0.0163044000,0.0213188100,0.9996397000,0.0000000000,0.0000000000,0.0000000000,-0.0161059600,0.0213188800,0.9996430000,2.0000000000,3461997,2,True,3,3,68.3500000000,
57.8657091062,1001209408268535800,True,0.9833673000,3.4925350000,-0.0338613000,0.0000000000,0.0000000000,-0.0158750800,0.0211853200,0.9996495000,True,0.9899575000,3.4939760000,0.0338613000,0.0000000000,0.0000000000,-0.0162696600,0.0211851900,0.9996432000,0.0000000000,0.0000000000,0.0000000000,-0.0160836300,0.0211852500,0.9996462000,2.0000000000,3461998,2,True,3,3,68.3500000000,
57.8657147062,1001209408273521000,True,0.9833006000,3.4965340000,-0.0338613000,0.0000000000,0.0000000000,-0.0158668700,0.0209833600,0.9996539000,True,0.9888182000,3.4988470000,0.0338613000,0.0000000000,0.0000000000,-0.0162390900,0.0209832400,0.9996479000,0.0000000000,0.0000000000,0.0000000000,-0.0160643700,0.0209832900,0.9996508000,2.0000000000,3461999,2,True,3,3,68.3500000000,
57.8768585062,1001209408278534100,True,0.9832560000,3.4993020000,-0.0338613000,0.0000000000,0.0000000000,-0.0158876300,0.0206788300,0.9996600000,True,0.9877887000,3.5030030000,0.0338613000,0.0000000000,0.0000000000,-0.0162442000,0.0206787100,0.9996542000,0.0000000000,0.0000000000,0.0000000000,-0.0160775100,0.0206787700,0.9996569000,2.0000000000,3462000,2,True,3,3,68.3500000000,
57.8882736062,1001209408283547200,True,0.9831887000,3.5013450000,-0.0338613000,0.0000000000,0.0000000000,-0.0159223500,0.0202434600,0.9996683000,True,0.9868291000,3.5063750000,0.0338613000,0.0000000000,0.0000000000,-0.0162673600,0.0202433500,0.9996628000,0.0000000000,0.0000000000,0.0000000000,-0.0161066800,0.0202434000,0.9996653000,2.0000000000,3462001,2,True,3,3,68.3500000000,
57.8882786062,1001209408288596700,True,0.9830979000,3.5028520000,-0.0338613000,0.0000000000,0.0000000000,-0.0159782400,0.0196522500,0.9996792000,True,0.9859316000,3.5091810000,0.0338613000,0.0000000000,0.0000000000,-0.0163172700,0.0196521400,0.9996737000,0.0000000000,0.0000000000,0.0000000000,-0.0161598900,0.0196521900,0.9996763000,2.0000000000,3462002,2,True,3,3,68.3500000000,
